Batter_Name,Age,G,PA,AB,R,H,1B,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,FBP,IBB,SO,GDP,SAC,SF,Year,Salary,WAR,Year_Born,Hand,CP,TP,AVG,OBP,SLG,OPS,P_Year,YAB,YOPS
김태균,21,133,573,479,67,153,96,24,2,31,274,95,3,2,79,9,88,6,106,13,4,2,2003,3500,6.004,1982-05-29,우타우투,지명타자,1루수,0.319,0.424,0.572,0.996,2004,473,0.941
김태균,22,129,556,473,76,153,103,26,1,23,250,106,2,1,70,6,76,3,99,11,0,7,2004,10500,5.148,1982-05-29,우타우투,지명타자,1루수,0.323,0.412,0.529,0.941,2005,461,0.948
김태균,23,124,529,461,73,146,88,33,2,23,252,100,3,1,60,6,66,5,73,20,0,2,2005,15500,5.097,1982-05-29,우타우투,지명타자,1루수,0.317,0.401,0.547,0.948,2006,423,0.852
김태균,24,124,511,423,66,123,83,27,0,13,189,73,2,0,82,2,84,1,89,18,0,4,2006,24000,4.412,1982-05-29,우타우투,지명타자,1루수,0.291,0.405,0.447,0.852,2007,393,0.903
김태균,25,118,491,393,62,114,80,13,0,21,190,85,2,1,90,2,92,4,70,13,0,6,2007,31000,4.48,1982-05-29,우타우투,지명타자,1루수,0.29,0.42,0.483,0.903,2008,410,1.039
김태균,26,115,484,410,81,133,74,27,1,31,255,92,2,0,64,5,69,4,67,8,0,5,2008,29000,6.136,1982-05-29,우타우투,지명타자,1루수,0.324,0.417,0.622,1.039,2009,336,0.961
김태균,30,126,513,416,61,151,111,24,0,16,223,80,3,1,81,11,92,8,69,11,0,5,2012,150000,6.969,1982-05-29,우타우투,지명타자,1루수,0.363,0.474,0.536,1.01,2013,345,0.919
김태균,31,101,430,345,41,110,76,24,0,10,164,52,0,3,73,8,81,7,67,14,0,4,2013,150000,3.684,1982-05-29,우타우투,지명타자,1루수,0.319,0.444,0.475,0.919,2014,422,1.027
김태균,32,118,508,422,66,154,106,30,0,18,238,84,0,2,70,11,81,1,73,18,0,5,2014,150000,4.954,1982-05-29,우타우투,지명타자,1루수,0.365,0.463,0.564,1.027,2015,408,0.996
김태균,33,133,524,408,61,129,80,28,0,21,220,104,3,1,98,12,110,12,80,19,1,5,2015,160000,5.196,1982-05-29,우타우투,지명타자,1루수,0.316,0.457,0.539,0.996,2016,529,1.044
김태균,34,144,652,529,94,193,131,39,0,23,301,136,1,0,108,9,117,10,97,11,0,6,2016,160000,5.205,1982-05-29,우타우투,지명타자,1루수,0.365,0.475,0.569,1.044,2017,356,0.958
김태균,35,94,407,356,51,121,82,22,0,17,194,76,0,0,43,4,47,7,56,13,0,4,2017,160000,2.46,1982-05-29,우타우투,지명타자,1루수,0.34,0.413,0.545,0.958,2018,254,0.834
김태균,36,73,271,254,25,80,59,11,0,10,121,34,0,1,13,4,17,1,56,7,0,0,2018,160000,0.436,1982-05-29,우타우투,지명타자,1루수,0.315,0.358,0.476,0.834,2019,433,0.777
김태완,22,4,4,4,0,2,2,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,2006,2400,0.067,1984-01-27,우타우투,지명타자,지명타자,0.5,0.5,0.5,1,2007,94,0.75
김태완,23,61,105,94,11,23,14,5,0,4,40,12,0,0,9,2,11,0,22,3,0,0,2007,2200,0.313,1984-01-27,우타우투,지명타자,지명타자,0.245,0.324,0.426,0.75,2008,383,0.85
김태완,24,124,450,383,44,102,63,16,0,23,187,73,0,1,50,11,61,4,78,9,0,6,2008,3000,2.436,1984-01-27,우타우투,지명타자,지명타자,0.266,0.362,0.488,0.85,2009,360,0.958
김태완,25,112,446,360,62,104,62,17,2,23,194,68,1,1,72,11,83,4,89,6,0,3,2009,6000,4.034,1984-01-27,우타우투,지명타자,지명타자,0.289,0.419,0.539,0.958,2010,370,0.84
김태완,29,93,321,279,24,64,48,13,0,3,86,23,1,2,33,7,40,1,78,8,0,2,2013,14000,0.608,1984-01-27,우타우투,지명타자,지명타자,0.229,0.324,0.308,0.632,2014,186,0.764
김태완,30,89,214,186,26,48,33,8,0,7,77,39,0,0,24,3,27,1,51,10,0,1,2014,10000,0.086,1984-01-27,우타우투,지명타자,지명타자,0.258,0.35,0.414,0.764,2015,46,0.583
김태완,31,22,50,46,5,11,9,2,0,0,13,3,0,0,2,2,4,0,16,1,0,0,2015,8000,-0.138,1984-01-27,우타우투,지명타자,지명타자,0.239,0.3,0.283,0.583,2016,20,0.958
김태완,32,24,24,20,3,7,5,1,1,0,10,0,0,0,3,1,4,0,8,0,0,0,2016,8000,0.309,1984-01-27,우타우투,지명타자,지명타자,0.35,0.458,0.5,0.958,2017,90,0.88
김태완,33,46,100,90,14,28,19,5,0,4,45,7,0,0,9,1,10,0,24,2,0,0,2017,5000,0.523,1984-01-27,우타우투,지명타자,지명타자,0.311,0.38,0.5,0.88,2018,66,0.543
박건우,23,34,51,48,12,13,11,1,0,1,17,7,2,3,1,1,2,0,11,4,1,0,2013,2500,-0.07,1990-09-08,우타우투,우익수,우익수,0.271,0.3,0.354,0.654,2014,61,0.51
박건우,24,47,66,61,7,11,6,4,1,0,17,3,1,0,4,0,4,0,13,0,1,0,2014,3100,-0.162,1990-09-08,우타우투,우익수,우익수,0.18,0.231,0.279,0.51,2015,158,0.912
박건우,25,70,175,158,31,54,37,12,0,5,81,26,2,1,12,3,15,0,29,2,2,0,2015,7000,1.343,1990-09-08,우타우투,우익수,우익수,0.342,0.399,0.513,0.912,2016,484,0.94
박건우,26,132,540,484,95,162,102,36,4,20,266,83,17,6,38,9,47,0,86,9,4,5,2016,7000,4.709,1990-09-08,우타우투,우익수,우익수,0.335,0.39,0.55,0.94,2017,483,1.006
박건우,27,131,543,483,91,177,115,40,2,20,281,78,20,3,41,10,51,2,64,15,5,4,2017,19500,6.805,1990-09-08,우타우투,우익수,우익수,0.366,0.424,0.582,1.006,2018,488,0.846
박건우,28,125,529,488,79,159,117,24,6,12,231,84,7,3,28,10,38,1,65,14,1,2,2018,37000,3.399,1990-09-08,우타우투,우익수,우익수,0.326,0.373,0.473,0.846,2019,458,0.862
박병호,19,79,185,163,22,31,17,11,0,3,51,21,1,0,12,6,18,0,48,3,0,4,2005,2400,0.311,1986-07-10,우타우투,1루수,1루수,0.19,0.265,0.313,0.578,2006,130,0.519
박병호,23,68,213,188,28,41,25,7,0,9,75,25,2,1,20,4,24,1,70,3,0,1,2009,3000,-0.057,1986-07-10,우타우투,1루수,1루수,0.218,0.305,0.399,0.704,2010,160,0.649
박병호,24,78,192,160,25,30,19,4,0,7,55,22,5,1,26,2,28,3,55,5,2,2,2010,3500,-0.181,1986-07-10,우타우투,1루수,1루수,0.188,0.305,0.344,0.649,2011,201,0.865
박병호,25,66,230,201,31,51,25,11,2,13,105,31,2,0,26,2,28,0,76,5,0,1,2011,3500,1.729,1986-07-10,우타우투,1루수,1루수,0.254,0.343,0.522,0.865,2012,469,0.954
박병호,26,133,560,469,76,136,71,34,0,31,263,105,20,9,73,11,84,3,111,6,0,7,2012,6200,6.506,1986-07-10,우타우투,1루수,1루수,0.29,0.393,0.561,0.954,2013,450,1.039
박병호,27,128,556,450,91,143,89,17,0,37,271,117,10,2,92,8,100,4,96,7,0,6,2013,22000,7.022,1986-07-10,우타우투,1루수,1루수,0.318,0.437,0.602,1.039,2014,459,1.119
박병호,28,128,571,459,126,139,69,16,2,52,315,124,8,3,96,12,108,3,142,13,0,4,2014,50000,6.63,1986-07-10,우타우투,1루수,1루수,0.303,0.433,0.686,1.119,2015,528,1.15
박병호,32,113,488,400,88,138,75,20,0,43,287,112,0,1,68,17,85,10,114,9,0,3,2018,150000,6.812,1986-07-10,우타우투,1루수,1루수,0.345,0.457,0.718,1.175,2019,432,0.958
박준태,23,32,55,42,6,11,11,0,0,0,11,2,2,0,8,5,13,0,18,1,0,0,2014,2400,0.321,1991-07-26,좌타우투,우익수,우익수,0.262,0.436,0.262,0.698,2015,66,0.58
박준태,27,85,150,123,32,28,17,5,1,5,50,24,0,2,13,9,22,0,37,1,5,0,2018,3800,0.07,1991-07-26,좌타우투,우익수,우익수,0.228,0.345,0.407,0.752,2019,41,0.478
윤석민,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,2400,0.005,1985-09-04,우타우투,1루수,지명타자,0,0,0,0,2005,1,0
윤석민,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005,2000,0.005,1985-09-04,우타우투,1루수,지명타자,0,0,0,0,2006,45,0.496
윤석민,21,27,48,45,3,8,4,4,0,0,12,3,0,0,3,0,3,0,6,5,0,0,2006,2000,-0.125,1985-09-04,우타우투,1루수,지명타자,0.178,0.229,0.267,0.496,2007,27,0.255
윤석민,26,80,188,167,18,48,36,8,0,4,68,19,0,2,17,2,19,0,30,6,2,0,2011,2400,1.191,1985-09-04,우타우투,1루수,지명타자,0.287,0.36,0.407,0.767,2012,289,0.767
윤석민,27,109,320,289,25,84,63,9,2,10,127,48,2,1,18,2,20,0,54,12,3,8,2012,4100,2.292,1985-09-04,우타우투,1루수,지명타자,0.291,0.328,0.439,0.767,2013,68,0.798
윤석민,28,21,73,68,12,20,13,5,0,2,31,8,2,0,4,1,5,0,14,1,0,0,2013,7700,0.592,1985-09-04,우타우투,1루수,지명타자,0.294,0.342,0.456,0.798,2014,281,0.73
윤석민,29,99,307,281,30,75,53,12,0,10,117,43,0,0,18,2,20,0,47,11,4,2,2014,7700,0.061,1985-09-04,우타우투,1루수,지명타자,0.267,0.314,0.416,0.73,2015,361,0.848
윤석민,30,108,418,361,54,106,67,24,1,14,174,71,3,2,37,8,45,1,62,16,5,7,2015,16000,0.228,1985-09-04,우타우투,1루수,지명타자,0.294,0.366,0.482,0.848,2016,341,0.965
윤석민,31,92,402,341,72,114,80,15,0,19,186,80,2,3,46,9,55,3,50,16,0,6,2016,16000,2.867,1985-09-04,우타우투,1루수,지명타자,0.334,0.42,0.545,0.965,2017,538,0.84
윤석민,32,142,586,538,90,168,117,30,1,20,260,105,0,1,33,8,41,0,85,24,0,7,2017,16000,2.153,1985-09-04,우타우투,1루수,지명타자,0.312,0.357,0.483,0.84,2018,460,0.785
윤석민,33,132,509,460,58,127,86,22,0,19,206,60,4,1,40,4,44,2,69,17,2,3,2018,31000,0.393,1985-09-04,우타우투,1루수,지명타자,0.276,0.337,0.448,0.785,2019,169,0.548
이동훈,20,17,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,2700,0.026,1996-07-24,좌타좌투,좌익수,우익수,0,0,0,0,2017,131,0.476
이동훈,21,67,145,131,23,29,29,0,0,0,29,2,4,2,5,1,6,0,15,2,8,0,2017,2800,-0.578,1996-07-24,좌타좌투,좌익수,우익수,0.221,0.255,0.221,0.476,2018,46,0.626
이동훈,22,28,50,46,6,11,9,1,0,1,15,2,0,1,3,1,4,0,8,1,0,0,2018,3300,-0.059,1996-07-24,좌타좌투,좌익수,우익수,0.239,0.3,0.326,0.626,2019,31,0.613
이상호,24,103,139,125,26,31,23,7,1,0,40,13,25,4,10,0,10,0,21,4,4,0,2013,2400,0.547,1989-02-05,우타우투,2루수,3루수,0.248,0.304,0.32,0.624,2014,51,0.555
이상호,27,15,27,25,1,7,5,2,0,0,9,1,3,0,0,2,2,0,4,3,0,0,2016,4000,0.15,1989-02-05,우타우투,2루수,3루수,0.28,0.333,0.36,0.693,2017,227,0.73
이상호,28,95,241,227,33,76,68,8,0,0,84,15,12,2,7,2,9,0,15,7,5,0,2017,4800,0.251,1989-02-05,우타우투,2루수,3루수,0.335,0.36,0.37,0.73,2018,187,0.551
이상호,29,114,204,187,32,47,45,2,0,0,49,8,13,5,8,2,10,0,15,8,7,0,2018,7500,-0.758,1989-02-05,우타우투,2루수,3루수,0.251,0.289,0.262,0.551,2019,234,0.614
이영욱,23,14,8,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,2008,2400,-0.118,1985-10-11,좌타좌투,중견수,중견수,0,0.125,0,0.125,2009,193,0.684
이영욱,24,88,220,193,27,48,36,6,2,4,70,29,16,4,19,3,22,1,52,4,2,3,2009,2100,0.643,1985-10-11,좌타좌투,중견수,중견수,0.249,0.321,0.363,0.684,2010,408,0.718
이영욱,25,120,479,408,68,111,86,19,2,4,146,42,30,8,51,7,58,2,86,4,9,4,2010,4095,2.564,1985-10-11,좌타좌투,중견수,중견수,0.272,0.36,0.358,0.718,2011,203,0.662
이영욱,29,40,64,53,16,11,8,3,0,0,14,6,6,1,7,2,9,0,16,0,2,0,2014,7000,-0.129,1985-10-11,좌타좌투,중견수,중견수,0.208,0.323,0.264,0.587,2015,22,0.664
이영욱,30,38,26,22,8,5,3,2,0,0,7,2,0,1,3,1,4,0,10,0,0,0,2015,6000,-0.087,1985-10-11,좌타좌투,중견수,중견수,0.227,0.346,0.318,0.664,2016,49,0.457
이영욱,31,104,52,49,16,8,6,1,0,1,12,4,6,3,2,1,3,0,21,1,0,0,2016,5500,-0.125,1985-10-11,좌타좌투,중견수,중견수,0.163,0.212,0.245,0.457,2017,4,0
이영욱,32,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2017,6500,-0.091,1985-10-11,좌타좌투,중견수,중견수,0,0,0,0,2018,16,0.25
이원재,28,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,2400,-0.11,1989-05-20,좌타우투,1루수,좌익수,0,0,0,0,2018,138,0.833
이원재,29,77,150,138,12,42,27,10,0,5,67,19,0,2,10,0,10,0,33,3,0,2,2018,2700,0.35,1989-05-20,좌타우투,1루수,좌익수,0.304,0.347,0.486,0.833,2019,256,0.706
이준호,24,4,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,2400,0.033,1987-09-07,우타우투,좌익수,좌익수,0.5,0.5,0.5,1,2012,255,0.609
이준호,25,113,295,255,25,58,42,12,4,0,78,21,4,4,29,0,29,0,48,5,8,3,2012,2600,0.065,1987-09-07,우타우투,좌익수,좌익수,0.227,0.303,0.306,0.609,2013,60,0.479
이진영,19,65,210,190,14,49,40,5,0,4,66,13,5,4,17,0,17,0,40,3,1,2,1999,2400,-0.099,1980-06-15,좌타좌투,지명타자,우익수,0.258,0.316,0.347,0.663,2000,292,0.699
이진영,20,105,316,292,34,72,45,16,4,7,117,33,2,1,21,1,22,1,64,3,1,1,2000,2600,0.413,1980-06-15,좌타좌투,지명타자,우익수,0.247,0.298,0.401,0.699,2001,321,0.753
이진영,21,120,369,321,49,90,66,16,1,7,129,31,9,5,35,0,35,4,64,5,13,0,2001,3600,0.841,1980-06-15,좌타좌투,지명타자,우익수,0.28,0.351,0.402,0.753,2002,419,0.867
이진영,22,128,475,419,73,129,86,22,8,13,206,40,11,12,42,5,47,3,57,7,6,3,2002,5100,3.501,1980-06-15,좌타좌투,지명타자,우익수,0.308,0.375,0.492,0.867,2003,481,0.928
이진영,23,128,562,481,81,158,106,29,6,17,250,70,10,9,62,4,66,1,76,6,13,2,2003,8000,5.328,1980-06-15,좌타좌투,지명타자,우익수,0.328,0.408,0.52,0.928,2004,404,0.943
이진영,24,117,483,404,74,138,103,19,1,15,204,63,8,6,66,5,71,6,49,9,6,2,2004,16000,5.072,1980-06-15,좌타좌투,지명타자,우익수,0.342,0.438,0.505,0.943,2005,453,0.839
이진영,25,122,523,453,76,132,92,19,1,20,213,74,8,5,55,3,58,3,60,7,8,4,2005,18500,3.633,1980-06-15,좌타좌투,지명타자,우익수,0.291,0.369,0.47,0.839,2006,428,0.721
이진영,26,118,473,428,54,117,93,13,0,11,163,41,3,4,41,2,43,2,52,8,2,0,2006,25000,2.225,1980-06-15,좌타좌투,지명타자,우익수,0.273,0.34,0.381,0.721,2007,220,0.93
이진영,27,80,248,220,40,77,57,10,3,7,114,42,6,0,22,2,24,1,20,2,3,1,2007,22000,3.082,1980-06-15,좌타좌투,지명타자,우익수,0.35,0.412,0.518,0.93,2008,324,0.828
이진영,28,95,363,324,53,102,74,20,0,8,146,53,12,6,31,3,34,3,26,4,2,3,2008,24000,2.392,1980-06-15,좌타좌투,지명타자,우익수,0.315,0.377,0.451,0.828,2009,380,0.829
이진영,29,120,425,380,50,114,81,18,1,14,176,69,5,2,40,1,41,7,30,19,2,2,2009,36000,1.957,1980-06-15,좌타좌투,지명타자,우익수,0.3,0.366,0.463,0.829,2010,378,0.841
이진영,30,104,417,378,56,125,90,28,0,7,174,50,10,4,32,1,33,0,40,7,2,4,2010,54000,2.57,1980-06-15,좌타좌투,지명타자,우익수,0.331,0.381,0.46,0.841,2011,323,0.687
이진영,31,97,355,323,43,89,68,18,1,2,115,37,3,2,26,2,28,0,29,9,2,2,2011,55000,0.939,1980-06-15,좌타좌투,지명타자,우익수,0.276,0.331,0.356,0.687,2012,365,0.77
이진영,32,105,412,365,39,112,90,18,0,4,142,55,4,2,44,1,45,2,41,8,0,2,2012,55000,2.789,1980-06-15,좌타좌투,지명타자,우익수,0.307,0.381,0.389,0.77,2013,368,0.819
이진영,33,106,411,368,41,121,91,26,1,3,158,62,6,2,37,2,39,4,42,6,1,3,2013,60000,2.838,1980-06-15,좌타좌투,지명타자,우익수,0.329,0.39,0.429,0.819,2014,412,0.809
이진영,34,119,468,412,53,134,107,19,2,6,175,65,4,3,45,0,45,5,48,10,2,9,2014,60000,2.05,1980-06-15,좌타좌투,지명타자,우익수,0.325,0.384,0.425,0.809,2015,301,0.72
이진영,35,103,350,301,32,77,62,5,1,9,111,39,2,4,42,3,45,4,55,10,2,2,2015,60000,0.398,1980-06-15,좌타좌투,지명타자,우익수,0.256,0.351,0.369,0.72,2016,371,0.883
이진영,36,115,424,371,49,123,89,23,1,10,178,72,2,5,45,3,48,1,44,13,0,5,2016,60000,1.551,1980-06-15,좌타좌투,지명타자,우익수,0.332,0.403,0.48,0.883,2017,262,0.756
이진영,37,102,284,262,28,76,47,26,1,2,110,31,0,0,17,1,18,1,33,3,4,0,2017,40000,-0.144,1980-06-15,좌타좌투,지명타자,우익수,0.29,0.336,0.42,0.756,2018,283,0.787
이해창,28,5,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2015,2900,-0.061,1987-05-11,우타우투,포수,포수,0,0.25,0,0.25,2016,231,0.565
이해창,29,88,254,231,16,47,31,10,0,6,75,22,1,1,9,3,12,0,65,7,8,3,2016,2900,-1.187,1987-05-11,우타우투,포수,포수,0.203,0.24,0.325,0.565,2017,254,0.767
이해창,30,114,283,254,33,69,47,11,0,11,113,44,1,4,19,1,20,1,50,5,6,2,2017,4500,0.793,1987-05-11,우타우투,포수,포수,0.272,0.322,0.445,0.767,2018,162,0.655
이해창,31,83,174,162,19,35,23,4,0,8,63,24,0,3,8,3,11,0,49,3,1,0,2018,7100,-0.134,1987-05-11,우타우투,포수,포수,0.216,0.266,0.389,0.655,2019,40,0.311
정성훈,19,108,416,366,49,107,80,19,1,7,149,39,5,6,26,8,34,0,51,8,12,4,1999,2400,1.555,1980-06-27,우타우투,1루수,3루수,0.292,0.349,0.407,0.756,2000,457,0.628
정성훈,20,119,499,457,50,119,94,21,3,1,149,37,10,4,25,3,28,0,55,7,12,2,2000,4000,-1.227,1980-06-27,우타우투,1루수,3루수,0.26,0.302,0.326,0.628,2001,161,0.741
정성훈,21,49,179,161,17,45,33,7,1,4,66,18,6,4,12,1,13,0,18,5,4,1,2001,4700,0.643,1980-06-27,우타우투,1루수,3루수,0.28,0.331,0.41,0.741,2002,340,0.841
정성훈,22,114,385,340,65,106,75,19,3,9,158,39,16,4,28,9,37,2,42,9,5,3,2002,5000,3.63,1980-06-27,우타우투,1루수,3루수,0.312,0.376,0.465,0.841,2003,338,0.906
정성훈,23,91,379,338,55,116,86,17,0,13,172,51,9,4,23,8,31,1,40,20,9,1,2003,7500,3.851,1980-06-27,우타우투,1루수,3루수,0.343,0.397,0.509,0.906,2004,470,0.716
정성훈,24,118,540,470,66,125,94,23,0,8,172,59,1,3,54,7,61,3,60,11,8,1,2004,12300,2.305,1980-06-27,우타우투,1루수,3루수,0.266,0.35,0.366,0.716,2005,458,0.772
정성훈,25,126,523,458,61,122,84,20,1,17,195,72,7,3,49,7,56,0,67,14,9,0,2005,15000,3.418,1980-06-27,우타우투,1루수,3루수,0.266,0.346,0.426,0.772,2006,416,0.816
정성훈,26,122,492,416,56,121,82,26,0,13,186,66,3,4,49,7,56,4,43,15,12,8,2006,18000,4.2,1980-06-27,우타우투,1루수,3루수,0.291,0.369,0.447,0.816,2007,445,0.824
정성훈,27,122,503,445,59,129,83,29,1,16,208,76,1,2,40,8,48,5,66,9,7,3,2007,22000,4.148,1980-06-27,우타우투,1루수,3루수,0.29,0.357,0.467,0.824,2008,355,0.711
정성훈,28,109,399,355,43,96,70,21,2,3,130,34,8,4,36,5,41,1,41,13,2,1,2008,32000,2.141,1980-06-27,우타우투,1루수,3루수,0.27,0.345,0.366,0.711,2009,419,0.816
정성훈,29,121,494,419,62,126,95,19,2,10,179,70,5,0,59,4,63,2,46,10,8,4,2009,35000,3.387,1980-06-27,우타우투,1루수,3루수,0.301,0.389,0.427,0.816,2010,365,0.698
정성훈,30,111,418,365,52,96,71,20,1,4,130,38,3,1,41,4,45,1,58,14,6,2,2010,4000,1.552,1980-06-27,우타우투,1루수,3루수,0.263,0.342,0.356,0.698,2011,422,0.776
정성훈,31,127,494,422,61,123,94,18,1,10,173,57,9,2,49,5,54,1,69,16,11,7,2011,35000,3.506,1980-06-27,우타우투,1루수,3루수,0.291,0.366,0.41,0.776,2012,365,0.91
정성훈,32,107,438,365,50,113,71,27,3,12,182,53,3,3,65,1,66,2,62,13,2,5,2012,35000,5.501,1980-06-27,우타우투,1루수,3루수,0.31,0.411,0.499,0.91,2013,407,0.842
정성훈,33,121,477,407,64,127,95,22,1,9,178,62,13,6,59,7,66,0,58,12,0,4,2013,50000,4.657,1980-06-27,우타우투,1루수,3루수,0.312,0.405,0.437,0.842,2014,383,0.925
정성훈,34,112,455,383,71,126,87,25,1,13,192,59,10,2,59,7,66,2,56,13,2,4,2014,50000,4.017,1980-06-27,우타우투,1루수,3루수,0.329,0.424,0.501,0.925,2015,363,0.8
정성훈,35,117,440,363,47,103,77,16,1,9,148,45,9,4,54,13,67,5,65,9,6,4,2015,50000,1.47,1980-06-27,우타우투,1루수,3루수,0.284,0.392,0.408,0.8,2016,370,0.815
정성훈,36,126,418,370,58,119,90,22,1,6,161,64,8,4,33,5,38,1,59,9,5,5,2016,50000,1.131,1980-06-27,우타우투,1루수,3루수,0.322,0.38,0.435,0.815,2017,276,0.828
정성훈,37,115,321,276,32,86,66,14,0,6,118,30,4,3,36,6,42,2,49,4,1,2,2017,30000,1.258,1980-06-27,우타우투,1루수,3루수,0.312,0.4,0.428,0.828,2018,183,0.787
정진호,23,47,37,35,7,4,3,1,0,0,5,3,4,0,2,0,2,0,6,1,0,0,2011,2400,-0.332,1988-10-02,좌타우투,우익수,우익수,0.114,0.162,0.143,0.305,2012,75,0.542
정진호,27,77,172,154,37,36,24,5,3,4,59,18,6,3,14,1,15,0,24,0,3,0,2015,5200,-0.255,1988-10-02,좌타우투,우익수,우익수,0.234,0.302,0.383,0.685,2016,24,0.989
정진호,28,31,32,24,9,9,8,0,1,0,11,3,0,2,6,2,8,0,1,0,0,0,2016,5200,0.234,1988-10-02,좌타우투,우익수,우익수,0.375,0.531,0.458,0.989,2017,198,0.779
정진호,29,97,224,198,43,56,38,11,2,5,86,31,1,1,19,1,20,1,32,2,4,2,2017,4700,0.233,1988-10-02,좌타우투,우익수,우익수,0.283,0.345,0.434,0.779,2018,269,0.723
정진호,30,111,299,269,53,81,66,12,1,2,101,37,8,1,19,1,20,0,44,8,9,1,2018,8500,0.602,1988-10-02,좌타우투,우익수,우익수,0.301,0.348,0.375,0.723,2019,96,0.53
최원준,19,14,25,24,5,11,9,1,0,1,15,4,1,1,0,0,0,0,3,0,1,0,2016,2700,0.226,1997-03-23,좌타우투,3루수,우익수,0.458,0.458,0.625,1.083,2017,156,0.813
최원준,20,72,174,156,27,48,30,15,0,3,72,27,3,2,10,2,12,0,20,2,3,3,2017,3100,0.586,1997-03-23,좌타우투,3루수,우익수,0.308,0.351,0.462,0.813,2018,302,0.688
최원준,21,101,331,302,46,82,63,14,1,4,110,32,10,4,20,4,24,0,58,4,4,1,2018,7500,-0.099,1997-03-23,좌타우투,3루수,우익수,0.272,0.324,0.364,0.688,2019,232,0.545
홍재호,23,24,30,27,3,3,0,3,0,0,6,4,0,0,2,0,2,0,8,0,1,0,2010,2400,-0.239,1987-05-10,우타우투,2루수,3루수,0.111,0.172,0.222,0.394,2011,47,0.586
홍재호,24,31,53,47,6,10,8,1,0,1,14,3,1,0,4,1,5,0,13,0,1,0,2011,2600,0.058,1987-05-10,우타우투,2루수,3루수,0.213,0.288,0.298,0.586,2012,92,0.522
홍재호,25,55,107,92,13,17,13,3,0,1,23,6,1,0,11,0,11,1,22,1,4,0,2012,3100,-0.043,1987-05-10,우타우투,2루수,3루수,0.185,0.272,0.25,0.522,2013,124,0.533
홍재호,29,22,16,13,4,1,1,0,0,0,1,1,0,0,2,0,2,0,3,0,0,1,2016,3400,-0.14,1987-05-10,우타우투,2루수,3루수,0.077,0.188,0.077,0.265,2017,0,
홍재호,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3700,0.001,1987-05-10,우타우투,2루수,3루수,,,,,2018,76,0.715
홍재호,31,56,87,76,16,20,13,6,0,1,29,9,0,0,8,0,8,0,12,2,3,0,2018,3500,-0.134,1987-05-10,우타우투,2루수,3루수,0.263,0.333,0.382,0.715,2019,19,0.461
김민혁,20,82,179,156,21,43,38,2,3,0,51,10,12,7,14,2,16,0,30,3,7,0,2015,4700,-0.556,1995-11-21,좌타우투,좌익수,좌익수,0.276,0.343,0.327,0.67,2016,29,0.299
김상호,23,8,15,12,1,2,2,0,0,0,2,0,0,0,3,0,3,0,5,0,0,0,2012,2400,-0.029,1989-05-10,우타우투,1루수,1루수,0.167,0.333,0.167,0.5,2013,44,0.553
김상호,27,114,415,366,39,106,79,20,0,7,147,56,3,1,38,4,42,2,84,10,2,5,2016,2800,0.125,1989-05-10,우타우투,1루수,1루수,0.29,0.358,0.402,0.76,2017,101,0.593
김상훈,23,88,199,184,18,43,32,8,0,3,60,23,0,0,8,1,9,0,52,3,4,2,2000,2400,0.107,1977-10-27,우타우투,포수,포수,0.234,0.267,0.326,0.593,2001,396,0.646
김상훈,24,127,437,396,45,103,86,10,1,6,133,41,0,4,27,3,30,0,73,12,8,3,2001,2400,0.994,1977-10-27,우타우투,포수,포수,0.26,0.31,0.336,0.646,2002,357,0.58
김상훈,25,113,391,357,36,79,60,12,0,7,112,41,3,1,18,5,23,0,67,11,8,3,2002,4800,0.393,1977-10-27,우타우투,포수,포수,0.221,0.266,0.314,0.58,2003,423,0.718
김상훈,26,125,467,423,43,118,87,23,1,7,164,46,3,2,30,3,33,2,69,9,10,1,2003,6800,2.528,1977-10-27,우타우투,포수,포수,0.279,0.33,0.388,0.718,2004,389,0.697
김상훈,27,128,439,389,39,102,73,21,0,8,147,45,2,1,33,1,34,0,66,11,13,3,2004,11500,2.069,1977-10-27,우타우투,포수,포수,0.262,0.319,0.378,0.697,2005,298,0.639
김상훈,28,105,338,298,29,70,54,8,0,8,102,40,0,2,24,4,28,1,50,5,8,4,2005,9800,0.981,1977-10-27,우타우투,포수,포수,0.235,0.297,0.342,0.639,2006,367,0.593
김상훈,29,122,417,367,33,86,68,15,1,2,109,35,1,2,30,2,32,0,54,9,18,0,2006,9800,1.099,1977-10-27,우타우투,포수,포수,0.234,0.296,0.297,0.593,2007,320,0.662
